Publish_Dates,Mains,Sources,Document_Types,Web_Urls,New_Desks,Section_Names,Snippets
2017-02-01,Highlighting Women in Photojournalism,The New York Times,blogpost,https://lens.blogs.nytimes.com/2017/02/01/highlighting-women-in-photojournalism/,None,Multimedia,"Daniella Zalcman has put together a website featuring the photojournalism work of hundreds of women. She wants to show editors that there’s “not a shortage of women photographers, just a lack of equitable hiring.”..."
2017-02-02,Review: ‘Chapter & Verse’ Tells of Prison and Redemption,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/chapter-verse-review.html,Weekend,Movies,This film from Jamal Joseph and Daniel Beaty centers on the struggles of an ex-con re-entering society....
2017-02-02,"Review: In ‘Dark Night,’ Another Movie Theater, Another Shooting",The New York Times,article,http://www.nytimes.com/2017/02/02/movies/dark-night-review.html,Weekend,Movies,"This fictional film by Tim Sutton was inspired by the massacre in 2012 at a showing of the film “The Dark Night Rises” in an Aurora, Colo., theater...."
2017-02-02,Review: ‘Eloise’ Has the Usual Haunted-Hospital Clichés,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/eloise-review-eliza-dushku.html,Weekend,Movies,"Robert Legato’s horror movie is “a strange mix of the recycled and the surreal,” Jeannette Catsoulis writes...."
2017-02-02,Events for Children in NYC This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/events-for-children-in-nyc-this-week.html,Weekend,Arts,Our guide to cultural events in New York City for families with children and teenagers....
2017-02-02,Preterm Birth May Be Early Warning of Heart Disease in Women,The New York Times,article,http://www.nytimes.com/2017/02/02/well/live/preterm-birth-may-be-early-warning-of-heart-disease-in-women.html,Science,Well,"Delivering a baby before 37 weeks of pregnancy is associated with later-life heart problems, even when a woman has no other risk factors...."
2017-02-02,"Review: In ‘A Good American,’ Examining Sept. 11 and Data Collection",The New York Times,article,http://www.nytimes.com/2017/02/02/movies/a-good-american-review.html,Weekend,Movies,"Friedrich Moser’s documentary employs re-enactments, moving graphics and a Philip Glass-like score...."
2017-02-02,What Snap’s I.P.O. Filing Reveals About the Company,The New York Times,article,http://www.nytimes.com/2017/02/02/business/dealbook/what-snaps-ipo-filing-reveals-about-the-company.html,Business,Business Day,Disclosures showed strong growth in revenue and the number of daily users of Snapchat....
2017-02-02,United States to Australia: Get Lost,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/united-states-to-australia-get-lost.html,OpEd,Opinion,It is grotesque for Trump to dismiss Australia’s stranded refugees as the next “Boston bombers.”...
2017-02-02,"Long-Ago Brooklyn Brewer Left Hidden Vaults, and Mystery",The New York Times,article,http://www.nytimes.com/2017/02/02/nyregion/williamsburg-brooklyn-ny-brewery.html,Metro,N.Y. / Region,"Construction for an apartment building revealed four underground vaults, believed to have been used by a 19th-century brewer, Sebastian Schnaderbeck...."
2017-02-02,Review: ‘Growing Up Smith’ Plants a Boy From India in 1979 America,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/growing-up-smith-review.html,Weekend,Movies,This gentle coming-of-age film centers on a youngster caught between two cultures and struggling to adapt in suburbia....
2017-02-02,Art and Museums in NYC This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/design/art-and-museums-in-nyc-this-week.html,Weekend,Arts,"Our guide to new art shows, and some that will be closing soon...."
2017-02-02,"New England Patriots, Lady Gaga: Your Thursday Evening Briefing",The New York Times,article,http://www.nytimes.com/2017/02/02/briefing/new-england-patriots-lady-gaga.html,NYTNow,Briefing,Here’s what you need to know at the end of the day....
2017-02-02,Review: ‘Oklahoma City’ Recalls a Chilling Attack With Lessons for Today,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/oklahoma-city-review.html,Weekend,Movies,"The film, directed by Barak Goodman, makes the unsettling case that Timothy McVeigh’s ideology was not isolated...."
2017-02-02,Dance in NYC This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/dance/dance-in-nyc-this-week.html,Weekend,Arts,Our guide to dance performances....
2017-02-02,7 New Books We Recommend This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/books/review/7-new-books-we-recommend-this-week.html,BookReview,Books,Suggested reading from editors at The New York Times Book Review....
2017-02-02,Trump Looks to Another Finance Veteran for Senior Role,The New York Times,article,http://www.nytimes.com/2017/02/02/business/dealbook/trump-stephen-feinberg-private-equity-cerberus.html,Business,Business Day,Private equity mogul Stephen Feinberg of Cerberus Capital Management has held talks about an unspecified job in the new administration....
2017-02-02,"This Week’s Movies: Feb. 2, 2017",The New York Times,multimedia,http://www.nytimes.com/video/movies/100000004902949/this-weeks-movies-feb-2-2017.html,Movies,Movies,"The New York Times film critics review “The Space Between Us,” “The Comedian” and “I Am Not Your Negro.""..."
2017-02-02,Classical Music in NYC This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/music/classical-music-in-nyc-this-week.html,Weekend,Arts,Our guide to the city’s best classical music and opera....
2017-02-02,"Review: ‘The Space Between Us,’ the Story of a Boy Who Fell to Earth",The New York Times,article,http://www.nytimes.com/2017/02/02/movies/review-the-space-between-us-the-story-of-a-boy-who-fell-to-earth.html,Weekend,Movies,"Peter Chelsom’s movie concerns a young human (Asa Butterfield), raised in isolation on Mars, who visits Earth and a video-chat pal (Britt Robertson)...."
2017-02-02,"Pointing to Trump, Groups Reject U.S. Aid to Fight Extremism",The New York Times,article,http://www.nytimes.com/2017/02/02/us/politics/trump-muslim-groups-aid-extremism.html,National,U.S.,"The community groups, in Michigan and Minnesota, are rejecting federal grants because of what they call the administration’s vilification of Muslims...."
2017-02-02,Letters to the Editor,The New York Times,article,http://www.nytimes.com/2017/02/02/books/review/letters-to-the-editor.html,BookReview,Books,Readers respond to a recent review of “How America Lost Its Secrets” and more....
2017-02-02,Review: ‘War on Everyone’ Is Missing Some Crucial Components,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/war-on-everyone-review-alexander-skarsgard-michael-pena.html,Weekend,Movies,The latest film from the writer and director John Michael McDonagh stars Alexander Skarsgard and Michael Peña as detectives....
2017-02-02,"Jaroslav Halak, Odd Man Out With Islanders, Settles Into Life in Minors",The New York Times,article,http://www.nytimes.com/2017/02/02/sports/hockey/jaroslav-halak-bridgeport-sound-tigers.html,Sports,Sports,"Halak, 31, who posted a franchise-record 38 victories for the Islanders two seasons ago, has starred for Bridgeport of the American Hockey League...."
2017-02-02,"Review: ‘Santa Clarita Diet,’ a Suburban Sitcom With Bite",The New York Times,article,http://www.nytimes.com/2017/02/02/arts/television/review-santa-clarita-diet-netflix-drew-barrymore.html,Weekend,Arts,"In this Netflix series, Drew Barrymore plays a real estate agent whose midlife outlook improves when she becomes a zombie hungry for humans...."
2017-02-02,Review: ‘Youth in Oregon’ Takes a Family on a Contentious Ride,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/youth-in-oregon-review.html,Weekend,Movies,"A retiree who is unwilling to undergo further treatment for a heart condition just wants to die in peace, in Oregon. His family has issues with that...."
2017-02-02,"Philippe Jordan, a Conductor Who Excels at Juggling Jobs",The New York Times,article,http://www.nytimes.com/2017/02/02/arts/music/philippe-jordan-paris-opera-music-director-a-conductor-who-excels-at-juggling-jobs.html,Weekend,Arts,"Mr. Jordan, who serves as the Paris Opera’s music director, will soon conduct a new production of Mozart’s “Così Fan Tutte.”..."
2017-02-02,Snapchat Parent Showcases Its Strength in Preparation for I.P.O.,The New York Times,article,http://www.nytimes.com/2017/02/02/business/dealbook/snapchat-ipo-nyse.html,Business,Business Day,Making its filing public was one of the final steps the company would take before it begins trading on the New York Stock Exchange....
2017-02-02,Netflix’s ‘The OA’ and the Transformative Power of Dance,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/dance/netflixs-the-oa-and-the-transformative-power-of-dance.html,Arts&Leisure,Arts,Five characters in Brit Marling’s series create a shared energy through synchronized movement created by the choreographer Ryan Heffington....
2017-02-02,A Japanese Crime Thriller in Which Crime Is the Least of It,The New York Times,article,http://www.nytimes.com/2017/02/02/books/japanese-crime-thriller-six-four.html,Weekend,Books,"Hideo Yokoyama is the latest Japanese crime writer to cross over to the United States with his book “Six Four,” already a huge success in Japan...."
2017-02-02,Women Rule Halftime. Can Lady Gaga Make It Rock Again?,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/music/super-bowl-halftime-lady-gaga-women-pop-stars.html,Weekend,Arts,"Since 2011, female pop stars like Beyoncé, Madonna and Katy Perry have dominated the big game’s halftime spectacle. Lady Gaga is this year’s headliner...."
2017-02-02,"Pop, Rock and Jazz in NYC This Week",The New York Times,article,http://www.nytimes.com/2017/02/02/arts/music/pop-rock-and-jazz-in-nyc-this-week.html,Weekend,Arts,Our guide to pop and rock shows and the best of live jazz....
2017-02-02,Review of Trump’s Immigration Order by Office of Legal Counsel,The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/02/us/politics/document-EO-Foreign-Terrorist-Entry.html,U.S. / Politics,U.S.,"The Office of Legal Counsel, part of the Justice Dept., released a memorandum on Thursday, after it was requested by The New York Times through the Freedom of Information Act, reviewing President Trump's executive order called, “Protecting the N..."
2017-02-02,Trial Documents Show Dylann Roof Had Mental Disorders,The New York Times,article,http://www.nytimes.com/2017/02/02/us/dylann-roof-charleston-killing-mental.html,National,U.S.,Newly unsealed court documents reveal that a court-appointed psychiatrist diagnosed convicted Charleston murderer Dylann Roof with a host of mental disorders....
2017-02-02,"Arguing for a Judge Today, and Before Him Tomorrow",The New York Times,article,http://www.nytimes.com/2017/02/02/public-editor/gorsuch-katyal-supreme-court-liz-spayd-public-editor.html,Editorial,Public Editor,A top Obama administration lawyer made an Op-Ed case for Trump’s Supreme Court pick. Editors should have told readers he had clients before the court....
2017-02-02,How Much Watching Time Do You Have This Weekend?,The New York Times,article,http://www.nytimes.com/2017/02/02/watching/santa-clarita-diet-puppy-superbowl-what-to-watch.html,Watching,Watching,"No matter how much free time you’ve got on hand, we have TV recommendations for you...."
2017-02-02,What About the Trump Presidency Surprises a Reporter Who Has Covered Him From the Start?,The New York Times,article,http://www.nytimes.com/2017/02/02/insider/what-about-the-trump-presidency-surprises-a-reporter-who-has-covered-him-from-the-start.html,Insider,Times Insider,The Times political reporter Jonathan Martin began covering the candidate in 2015. He knew on the trail that a “pivot” would never happen....
2017-02-02,New Faces (and Bodies) in Classic Roles at New York City Ballet,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/dance/debuts-new-faces-and-bodies-in-classic-roles-at-new-york-city-ballet.html,Weekend,Arts,"Our chief dance critic looks at this troupe’s changing lineups, including young dancers making their debuts in leading roles...."
2017-02-02,Republicans Try a New Tack on Climate Change,The New York Times,article,http://www.nytimes.com/2017/02/02/science/climate-change-republicans.html,Science,Science,"Trump cabinet nominees offer a more nuanced view of climate change: The Earth is warming, but the impact of human activities remains uncertain...."
2017-02-02,"In A&E, Women’s Soccer League Gets an Investor and a Bigger Platform",The New York Times,article,http://www.nytimes.com/2017/02/02/sports/soccer/nwsl-lifetime-television-sponsor.html,Sports,Sports,A partnership with the National Women’s Soccer League will put matches on the Lifetime network every week....
2017-02-02,Film Series in NYC This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/film-series-in-nyc-this-week.html,Weekend,Movies,Our guide to film series and special screenings....
2017-02-02,Snap’s Filing for I.P.O.,The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/02/business/dealbook/document-Snap-s-Filing-for-I-P-O.html,Business Day / DealBook,Business Day,"In its first public prospectus, Snapchat’s parent is trying to show how durable its business is. Snap is expected to seek a market valuation of more than $20 billion from investors...."
2017-02-02,Riccardo Tisci’s Givenchy,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/fashion/riccardo-tiscis-givenchy.html,Fashion & Style,Fashion & Style,Looks from the designer Riccardo Tisci of Givenchy....
2017-02-02,Comedy in NYC This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/comedy-in-nyc-this-week.html,Weekend,Arts,"Our guide to stand-up, improv and variety shows...."
2017-02-02,Garth Davis Reveals the Secret to Child Performances in ‘Lion’,The New York Times,article,http://www.nytimes.com/2017/02/02/movies/garth-davis-interview-lion-scene.html,Culture,Movies,"The director discusses a sequence from his film featuring Sunny Pawar, who was 5 at the time...."
2017-02-02,What’s New in NYC Theater,The New York Times,article,http://www.nytimes.com/2017/02/02/theater/whats-new-in-nyc-theater.html,Weekend,Theater,"Previews, openings and a last-chance pick...."
2017-02-02,Anatomy of a Scene | ‘Lion’,The New York Times,multimedia,http://www.nytimes.com/video/movies/100000004909450/anatomy-of-a-scene-lion.html,Movies,Movies,Garth Davis narrates a sequence from his film featuring Sunny Pawar....
2017-02-02,What to See in New York Art Galleries This Week,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/design/what-to-see-in-new-york-art-galleries-this-week.html,Weekend,Arts,"Ivan Morley’s teeming labor-intensive paintings, Anthony Caro’s early drawings and late sculptures, Quentin Morris’s all-black works and more...."
2017-02-02,Uber C.E.O. to Leave Trump Advisory Council After Criticism,The New York Times,article,http://www.nytimes.com/2017/02/02/technology/uber-ceo-travis-kalanick-trump-advisory-council.html,Business,Technology,"Travis Kalanick plans to step down from the president’s council, after internal pressure from employees and a social media backlash...."
2017-02-02,Alfred Sisley: The Unheralded Impressionist,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/design/alfred-sisley-the-unheralded-impressionist.html,Weekend,Arts,A retrospective focuses on an artist who may not be in the first rank of French artists but who deserves greater attention....
2017-02-02,10 Things to Know About Riccardo Tisci’s Reign at Givenchy,The New York Times,article,http://www.nytimes.com/2017/02/02/t-magazine/fashion/riccardo-tisci-givenchy-quit-highlights.html,TStyle,T Magazine,"The designer is leaving the house after 12 years as creative director. Here, highlights of his time at the helm...."
2017-02-02,"After Outcry, Murder Charge Filed in Death of Former N.F.L. Player Joe McKnight",The New York Times,article,http://www.nytimes.com/2017/02/02/sports/football/joe-mcknight-death-ronald-gasser.html,Sports,Sports,Ronald Gasser Jr. now faces a second-degree murder charge that could put him in prison for life. Critics felt the manslaughter charge he initially faced was too light....
2017-02-02,Riccardo Tisci Leaves Givenchy: What It Means,The New York Times,article,http://www.nytimes.com/2017/02/02/fashion/riccardo-tisci-givenchy-departure.html,Styles,Fashion & Style,"Even in a period of widespread designer turnover, this departure may reveal an important industry reality...."
2017-02-02,"The Rehabilitation of ‘Pitbull,’ a Former Wrestler and Neo-Nazi",The New York Times,article,http://www.nytimes.com/2017/02/02/nyregion/the-rehabilitation-of-pitbull-a-former-wrestler-and-neo-nazi.html,Metro,N.Y. / Region,"A cancer diagnosis led a former pro wrestler turned neo-Nazi to examine his life, marry his love and live by the Bible, not “Mein Kampf.”..."
2017-02-02,A Tour of Ken Fulk’s Midcentury House in San Francisco,The New York Times,article,http://www.nytimes.com/2017/02/02/fashion/mens-style/ken-fulk-san-francisco-house.html,Styles,Fashion & Style,"The exuberant designer, a favorite of Silicon Valley titans, believes great architecture can “lift you up.”..."
2017-02-02,Ken Fulk’s Lofty Perch,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/fashion/mens-style/ken-fulks-lofty-perch.html,Fashion & Style / Men’s Style,Fashion & Style,"The designer counts Silicon Valley titans among his clients, and his own house is striking as well...."
2017-02-02,Soccer Ball Heading May Cause Concussion Symptoms,The New York Times,article,http://www.nytimes.com/2017/02/02/well/move/soccer-ball-heading-may-cause-concussion-symptoms.html,Science,Well,"A study of amateur players found that frequent ball headers were far more likely to report pain, dizziness and feeling dazed...."
2017-02-02,Images of Nature — Taken Indoors,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/t-magazine/art/federico-ciamei-natural-history-photos.html,T Magazine / Art,T Magazine,"Federico Ciamei’s “Travel Without Moving” series features photos taken in the digital archives of historical explorers, and in a museum of natural history...."
2017-02-02,"On Bernard Lumpkin’s Wall, a Visual Conversation About His Roots",The New York Times,article,http://www.nytimes.com/2017/02/02/arts/design/on-bernard-lumpkins-wall-a-visual-conversation-about-his-roots.html,Weekend,Arts,The collector discusses recent acquisitions and why artists are part of his extended family....
2017-02-02,Stampd: Men’s Collection,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/fashion/runway-mens/stampd-mens-collection.html,Fashion & Style / Men's Runway,Fashion & Style,The label shows their fall 2017 designs....
2017-02-02,Republicans Move to Block Rule on Coal Mining Near Streams,The New York Times,article,http://www.nytimes.com/2017/02/02/business/energy-environment/senate-coal-regulations.html,Business,Business Day,The congressional action aims to reverse a regulation issued by the Obama administration to protect waterways from debris generated by surface mining....
2017-02-02,"Angelina Jolie: Refugee Policy Should Be Based on Facts, Not Fear",The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/angelina-jolie-refugee-policy-should-be-based-on-facts-not-fear.html,OpEd,Opinion,"When we divide people beyond our borders, we divide ourselves...."
2017-02-02,Refugees Annotate Trump’s Executive Order,The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/02/opinion/refugees-annotate-trumps-executive-order.html,Opinion,Opinion,"Shock, confusion and despair in response to the president's decision...."
2017-02-02,"Étienne Tshisekedi, Congo Opposition Leader for Decades, Dies at 84",The New York Times,article,http://www.nytimes.com/2017/02/02/world/africa/etienne-tshisekedi-dead-congo-opposition.html,Foreign,World,"He was the most powerful opposition figure still operating inside the Democratic Republic of Congo, a nation plagued by violence and staggering corruption...."
2017-02-02,How Trump Would Corrupt the Pulpit,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/how-trump-would-corrupt-the-pulpit.html,OpEd,Opinion,Eliminating the law that bans political activity by churches would be bad for politics — and religion....
2017-02-02,Yemenis Close Bodegas and Rally to Protest Trump’s Ban,The New York Times,article,http://www.nytimes.com/2017/02/02/nyregion/new-yorks-yemeni-owned-bodegas-close-to-protest-trumps-immigration-ban.html,Metro,N.Y. / Region,About 500 of the shops in New York City shut for much of the day to express disapproval of President Trump’s executive order on immigration....
2017-02-02,Protests Force Speech Cancellation,The New York Times,multimedia,http://www.nytimes.com/video/us/politics/100000004908426/protests-force-speech-cancellation.html,U.S. / Politics,U.S.,"Protests at the University of California, Berkeley, forced the cancellation of a speech by the right-wing writer Milo Yiannopoulos on Wednesday. He responded with his own video posted to YouTube later that night, saying that the left had become an..."
2017-02-02,"With a Saw and a Big Budget, Owners Transform Cars Into Convertibles",The New York Times,article,http://www.nytimes.com/2017/02/02/business/with-a-saw-and-a-big-budget-owners-transform-cars-into-convertibles.html,Business,Business Day,"Automakers have pulled many convertible models, leaving lovers of top-down driving to find their own solutions...."
2017-02-02,From a Sedan to a Drop Top,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/business/from-a-sedan-to-a-drop-top.html,Business Day,Business Day,Customizing companies are filling the desires of people who want their cars to be convertibles....
2017-02-02,Deal Advisers Face a Tricky Period for M.&A.,The New York Times,article,http://www.nytimes.com/2017/02/02/business/dealbook/deal-advisers-face-a-tricky-period-for-ma.html,Business,Business Day,"Evercore, Greenhill and Lazard beat earnings expectations but resilience will require confident clients this year...."
2017-02-02,The Guggenheim Museum’s Deputy Director Steps Down,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/design/ari-wiseman-deputy-director-solomon-r-guggenheim-museum-steps-down.html,Weekend,Arts,"The departure of Ari Wiseman, who is leaving to start a studio with his brother David Wiseman, comes as the museum also has no chief curator...."
2017-02-02,Paris Turns to Flower-Growing Toilet to Fight Public Urination,The New York Times,article,http://www.nytimes.com/2017/02/02/world/europe/paris-turns-to-flower-growing-toilet-to-fight-public-urination.html,Foreign,World,"The city is testing the Uritrottoir, a urinal that looks more like a modernist flower box than a receptacle for human waste...."
2017-02-02,A ‘Pounder’ of a Cocktail at the Reinvented Chumley’s,The New York Times,article,http://www.nytimes.com/2017/02/02/fashion/mens-style/chumleys-greenwich-village-bar.html,Styles,Fashion & Style,A Greenwich Village bar is back in business a decade after that unfortunate wall collapse....
2017-02-02,Santiago Calatrava to Design His First London Complex,The New York Times,article,http://www.nytimes.com/2017/02/02/arts/design/santiago-calatrava-london-peninsula-place.html,Weekend,Arts,"The architect’s 1.4-million-square-foot project, next to the O2 arena, will have three curved towers, a domed passageway, an arcade and a footbridge...."
2017-02-02,"Cajun, Far From Home, at the Gumbo Bros",The New York Times,article,http://www.nytimes.com/2017/02/02/dining/the-gumbo-bros-review-brooklyn.html,Dining,Food,"In Boerum Hill, Brooklyn, two former roommates at Louisiana State University are trying to redress the city’s lack of gumbo...."
2017-02-02,The Gumbo Bros,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/dining/the-gumbo-bros.html,Food,Food,Cajun gumbo and authentic po’ boys from two sons of the Gulf Coast....
2017-02-02,Oscars 2017: Where to Stream the Nominated Movies,The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/02/watching/watching-oscars-streaming.html,Watching,Watching,Several Oscar-nominated films are still in theaters. Here’s where you can stream the rest....
2017-02-02,"For Europe, There’s a New Threat in Town: The U.S.",The New York Times,article,http://www.nytimes.com/2017/02/02/world/europe/trump-european-union.html,Foreign,World,"The European Union, which has faced a litany of crises lately, is now waking up to the fact that Mr. Trump may be the most dangerous yet...."
2017-02-02,Men’s Fashion Show: Raf Simons,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/02/t-magazine/fashion/raf-simons-mens-new-york-fashion-week.html,T Magazine / Fashion & Beauty,T Magazine,A photo diary of the fall/winter 2017 collection that was presented in New York on Wednesday....
2017-02-02,Standing Up to President Trump,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/standing-up-to-president-trump.html,Letters,Opinion,"Readers chide both Republicans and Democrats for failing to oppose Mr. Trump’s agenda, and urge localities to be more assertive...."
2017-02-02,Everything You Ever Wanted to Know About Manufacturing Wine,The New York Times,article,http://www.nytimes.com/2017/02/02/dining/winemaking-symposium-sacramento.html,Dining,Food,"Wine may be made in the vineyard, but a huge California trade show suggests it needs a lot of assistance...."
2017-02-02,Trump ‘Rude’ Toward Australia,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/trump-rude-toward-australia.html,Letters,Opinion,"A writer from Down Under bemoans President Trump’s “rude, arrogant and boorish behavior toward friendly countries like Australia.”..."
2017-02-02,"Amid Opioid Overdoses, Ohio Coroner’s Office Runs Out of Room for Bodies",The New York Times,article,http://www.nytimes.com/2017/02/02/us/ohio-overdose-deaths-coroners-office.html,National,U.S.,The office is asking a local funeral home for “temporary storage” help....
2017-02-02,Lady Gaga Coy on Details of Super Bowl Halftime Show,The New York Times,article,http://www.nytimes.com/2017/02/02/sports/lady-gaga-halftime-super-bowl.html,Sports,Sports,"The vocal critic of the president said her performance would uphold the philosophies of inclusion, equality, love, compassion and kindness...."
2017-02-02,Jared Kushner’s Silence on Muslim Refugees,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/jared-kushners-silence-on-muslim-refugees.html,Letters,Opinion,A reader is surprised given Mr. Kushner’s background as the grandson of Holocaust survivors....
2017-02-02,The Boy Scouts’ Inclusiveness,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/the-boy-scouts-inclusiveness.html,Letters,Opinion,A transgender woman celebrates the decision to include transgender boys in the Scouts....
2017-02-02,Dodd-Frank’s Bankruptcy Provision Could Be a Trump Target,The New York Times,article,http://www.nytimes.com/2017/02/02/business/dealbook/dodd-franks-bankruptcy-provision-could-be-a-trump-target.html,Business,Business Day,Who is going to stand up for an obscure piece of insolvency law that is easily painted as a bailout tool?...
2017-02-02,"The Purpose of Sleep? To Forget, Scientists Say",The New York Times,article,http://www.nytimes.com/2017/02/02/science/sleep-memory-brain-forgetting.html,Science,Science,"Two studies suggest that the brain edits itself during sleep, paring back the tangle of neurons that grows in waking hours...."
2017-02-02,"Iran, Puzzled by Trump, Treads Carefully for Now",The New York Times,article,http://www.nytimes.com/2017/02/02/world/middleeast/iran-trump-rouhani.html,Foreign,World,"Tehran is moving cautiously, keen to avoid provoking a conflict. But one analyst says, “For this Trump, we need to talk and act tough.”..."
2017-02-02,In Your Face on Smoking,The New York Times,article,http://www.nytimes.com/2017/02/02/opinion/in-your-face-on-smoking.html,Letters,Opinion,A reader says he’s an official smoker dissuader....
2017-02-02,In the Pocket: How Tom Brady and Matt Ryan Pass Under Pressure,The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/02/sports/football/tom-brady-matt-ryan-qb-pocket.html,Sports / Pro Football,Sports,Matt Ryan and Tom Brady are the prototypical pocket passers. But Brady was better protected this season and Ryan was a little better under pressure....
2017-02-02,"Jim Mattis, Romania, Rodrigo Duterte: Your Morning Briefing",The New York Times,article,http://www.nytimes.com/2017/02/02/briefing/your-morning-briefing.html,NYTNow,Briefing,Here’s what you need to know to start your day....
2017-02-02,Visa Ban Amended to Allow Iraqi Interpreters Into U.S.,The New York Times,article,http://www.nytimes.com/2017/02/02/world/middleeast/trump-visa-ban-iraq-interpreters.html,Foreign,World,"The change eased some of the anger generated in Iraq by President Trump’s order, which has sown anxiety and confusion in much of the world...."
2017-02-02,Dogs on Marijuana: Not Cool,The New York Times,article,http://www.nytimes.com/2017/02/02/nyregion/marijuana-dogs-weed.html,Metropolitan,N.Y. / Region,New York veterinarians are treating more and more of the animals sickened by ingesting someone’s marijuana....
2017-02-02,Should Dollar Rise or Fall? The Trump Team’s Message Is Garbled,The New York Times,article,http://www.nytimes.com/2017/02/02/upshot/should-dollar-rise-or-fall-the-trump-teams-message-is-garbled.html,National,The Upshot,Tension is building between the administration’s stated goals of weakening the currency and the policies it says it advocates....
2017-02-02,The Hudson Theater Is Back on Broadway,The New York Times,article,http://www.nytimes.com/2017/02/02/theater/hudson-theater-broadway.html,Culture,Theater,"The Hudson Theater, one of Broadway’s oldest, has been renovated and is reopening to a revival of “Sunday in the Park With George,” starring Jake Gyllenhaal...."
2017-02-02,Trump Embraces Pillars of Obama’s Foreign Policy,The New York Times,article,http://www.nytimes.com/2017/02/02/world/middleeast/iran-missile-test-trump.html,Foreign,World,"In a turnabout, the president appeared to embrace decades-long United States policy on what is necessary for a two-state solution...."
2017-02-02,5 Must-See Shows in New York This Month,The New York Times,article,http://www.nytimes.com/2017/02/02/theater/5-must-see-shows-in-new-york-this-month.html,Culture,Theater,"Those setting fire to stages this month include Jake Gyllenhaal, Glenn Close and Joan of Arc...."
2017-02-02,Protests Rock Romania After Government Weakens Corruption Law,The New York Times,article,http://www.nytimes.com/2017/02/02/world/europe/protests-rock-romania-after-government-decriminalizes-corruption.html,Foreign,World,The protests — which are expected to swell further over the weekend — erupted after the government adopted an emergency law on Tuesday night....
2017-02-02,Tiger Woods Falters Again in Comeback,The New York Times,article,http://www.nytimes.com/2017/02/02/sports/golf/tiger-woods-dubai-desert-classic.html,Sports,Sports,"Woods shot a five-over 77 in the first round of the Dubai Desert Classic, his second tournament since returning to golf after 17 months off...."
2017-02-02,"Chocolate Sculpture, With a Bitter Taste of Colonialism",The New York Times,article,http://www.nytimes.com/2017/02/02/arts/chocolate-sculpture-with-a-bitter-taste-of-colonialism.html,Weekend,Arts,"Cacao beans made fortunes in colonial Africa. Now they are a staple of sculptors in the Democratic Republic of Congo, whose work is at SculptureCenter...."
2017-02-02,How to Cook for a Dinner Party Without Ignoring Your Guests,The New York Times,article,http://www.nytimes.com/2017/02/02/fashion/mens-style/dinner-party-cooking-small-kitchen.html,Styles,Fashion & Style,"Also, our food editor advises another reader who tends to make way too much food every time he cooks, and offered a recipe for chicken Provençal...."
2017-02-02,"What Are Critics Saying About Drew Barrymore’s Netflix Zombie Comedy, ‘Santa Clarita Diet’?",The New York Times,article,http://www.nytimes.com/2017/02/02/watching/santa-clarita-diet-netflix-critics-roundup.html,Watching,Watching,"In this this bizarre new series, Barrymore plays a suburban California mom who also happens to be a zombie...."
